client_id,gendr,clnt_age,logons_6_mnth,clnt_tenure_yr,clnt_tenure_mnth,num_accts,bal,calls_6_mnth
7986289,U,76.5,9,8,97,2,218924.76,6
7986402,F,68.5,8,6,74,2,41181.6,4
7986451,U,42.5,3,5,68,2,45377.66,0
7986738,U,60.5,9,8,100,2,260514.85,6
7986968,F,46.0,7,4,59,2,217178.66,4
7987450,M,54.0,7,12,145,2,289180.49,4
7987454,F,56.5,4,28,336,2,227303.4,1
7988248,M,51.0,9,15,189,2,42138.14,6
7988338,M,40.5,4,12,147,2,99607.46,1
7988348,F,52.0,4,17,212,2,64805.62,1
7988559,M,28.5,6,11,143,2,52591.12,3
7988666,U,37.5,3,7,87,2,82909.26999999999,0
7988764,U,38.5,6,6,81,2,40235.07,3
7989164,F,28.0,3,15,182,2,103779.05,0
7989532,U,29.0,3,4,58,2,34944.759999999995,0
7989664,F,69.0,7,26,321,2,75326.58,4
7989945,F,47.5,3,18,227,2,38406.4,0
7990323,F,66.0,9,15,187,2,170683.14,6
7990507,F,58.5,7,15,182,2,110726.91,4
7990535,U,27.0,7,21,253,2,29928.77,4
7990566,F,23.0,5,10,124,3,162343.93,2
7990985,U,34.0,3,8,106,2,66221.35,0
7991318,F,58.0,7,13,167,2,71463.0,4
7991484,F,40.0,3,12,152,2,46913.89,0
7991545,M,54.5,9,20,240,5,279299.43,6
7991619,U,56.5,8,10,121,2,72880.03,5
7991760,M,53.0,9,30,363,3,4730367.72,6
7991851,M,56.0,5,8,98,2,151785.72,2
7992263,F,28.0,4,10,125,2,141480.52000000002,1
7992324,U,55.0,9,7,85,3,130127.79,6
7992449,F,26.0,7,5,64,3,41700.84,4
7992634,U,29.0,9,6,83,2,42574.11,6
7992906,M,44.5,8,21,258,3,72133.23,5
7992942,M,55.0,9,15,185,2,141331.59999999998,6
7993028,F,30.5,9,9,115,2,56159.75,6
7993172,M,51.5,4,22,264,2,27141.27,1
7993618,U,55.0,6,4,59,2,100279.76,3
7994112,F,32.5,9,18,220,3,299616.14,6
7994268,M,59.5,7,5,60,2,579070.9500000001,4
7994409,M,54.5,3,13,160,2,33098.869999999995,0
7994452,M,37.5,4,8,106,3,34492.54,1
7994671,M,53.0,9,10,123,2,298618.36,6
7994740,M,62.5,6,10,120,2,67425.88,3
7994903,M,60.5,7,22,264,2,271508.43,4
7994967,F,53.5,3,30,369,2,72321.07,0
7995189,U,57.5,5,7,89,2,253823.96,2
7995259,F,48.5,5,20,248,2,146790.71,2
7995331,M,66.5,5,9,118,2,179864.95,2
7995744,M,39.0,6,15,182,2,57533.84,3
7995807,F,53.0,9,13,156,2,37274.19,6
7996589,U,49.0,7,6,77,2,53894.2,4
7996595,M,66.5,9,4,48,2,321356.88,6
7996632,U,56.0,7,7,85,2,300221.36,4
7996704,M,38.5,4,12,151,2,26286.31,1
7996731,M,29.5,4,23,277,2,39697.75,1
7996810,M,50.5,5,22,275,3,199358.77,2
7997224,F,78.0,9,13,157,3,105522.87,6
7997482,F,66.5,6,22,271,2,199349.32,2
7997747,M,63.5,9,8,107,2,290044.63,6
7997826,U,45.5,4,8,96,2,197962.96,1
7997924,U,27.5,6,4,58,2,35775.82,3
7998129,M,58.0,9,12,149,2,161866.55,6
7998392,F,61.0,9,7,84,2,197440.46,6
7998436,F,26.0,7,12,154,3,84038.14,4
7998709,M,53.0,9,13,165,2,178010.13,6
7998714,U,23.0,9,7,87,2,53455.52,6
7999087,F,56.5,5,15,191,2,59651.35,2
7999274,F,53.0,3,14,178,2,50915.31,0
7999292,M,61.0,7,11,136,2,128702.13,4
7999297,F,58.0,7,30,367,2,90066.69,4
7999619,F,30.0,6,16,198,2,55659.42999999999,3
7999701,F,44.0,3,14,171,2,47035.45,0
7999706,U,23.5,7,6,82,2,33843.36,4
7999974,U,50.5,7,12,153,2,46395.27,4
8000406,U,43.0,4,19,229,3,27447.96,0
8000425,U,27.0,4,5,60,2,52757.07,1
8000731,F,67.5,6,12,154,2,74248.97,3
8000734,M,35.0,9,4,59,2,31412.7,6
8000863,F,50.0,3,9,117,2,28525.41,0
8001046,M,75.5,9,27,335,2,118707.24,6
8001103,M,65.0,8,12,145,2,1306037.47,5
8001712,M,47.5,8,13,161,2,46948.78,5
8001854,M,49.0,5,17,208,2,169548.2,2
8002011,U,74.5,9,30,370,2,74537.48,6
8002094,U,29.5,5,7,87,2,32186.63,2
8002672,M,63.0,8,13,166,2,115842.05,5
8002977,F,60.5,7,18,226,2,45208.31,4
8003265,M,29.5,6,10,120,2,62112.9,3
8003314,U,31.5,4,5,65,2,40709.4,1
8003355,M,29.5,9,10,130,3,492059.2,6
8003457,M,52.0,4,18,216,2,136049.15,1
8003567,M,36.5,6,8,103,4,91108.74,3
8003648,U,28.0,9,6,83,2,39393.59,6
8003898,U,24.5,9,5,70,2,28409.64,6
8003993,U,55.5,4,9,114,2,61961.09,1
8004609,F,40.0,6,21,260,2,38574.85,3
8004671,M,62.5,6,10,131,2,489905.71,3
8005239,F,49.5,7,23,276,3,191684.05,4
8005464,U,61.0,4,4,58,2,32284.0,1
8006067,M,39.5,9,12,155,3,82039.86,6
8006083,F,56.0,7,21,253,2,80557.75,4
8006118,U,45.0,5,7,94,2,51274.65,2
8006148,F,39.5,3,13,158,2,42803.77,0
8006175,U,62.5,3,4,59,2,96416.38,0
8006275,U,62.0,4,12,154,2,61893.57,1
8006386,F,38.5,6,11,135,2,118404.61,3
8006554,M,57.0,8,19,230,2,69934.91,5
8006775,M,71.5,5,15,182,2,171946.34999999998,2
8007055,M,54.0,5,29,358,3,1250614.38,2
8007409,M,21.0,8,22,266,2,44565.14,5
8007480,M,50.5,9,26,323,4,252505.72,6
8007566,M,48.0,7,22,270,3,69044.67,4
8007782,F,68.5,5,27,329,2,37888.11,2
8007865,M,75.0,8,15,185,2,189216.48,5
8008043,M,65.0,5,12,144,2,113928.68,2
8008116,F,23.0,3,14,171,2,35857.33,0
8008206,F,44.0,8,12,152,2,110964.91,5
8008221,F,53.5,3,21,253,3,83174.14,0
8008423,F,64.0,5,17,210,2,113044.54,2
8008969,M,65.5,9,13,162,2,30686.93,6
8009077,F,53.5,3,13,158,2,75068.85,0
8009098,M,50.0,4,14,178,2,31951.99,1
8009242,F,50.0,7,12,144,3,697467.88,4
8009316,M,33.0,3,7,89,2,24932.81,0
8009377,M,62.5,8,31,383,3,1723639.11,5
8009380,F,35.5,9,16,202,3,110191.02,6
8009454,U,20.5,5,6,74,2,31695.11,2
8009803,M,61.0,9,5,71,2,430155.67,6
8009941,U,49.5,7,8,100,2,96934.06,4
8009992,U,22.5,9,5,67,2,52893.62,6
8010747,U,35.5,4,4,58,2,46301.01,1
8011247,M,59.5,9,5,60,2,31921.91,6
8011795,U,40.5,5,6,79,2,40469.23,2
8011858,U,63.5,9,5,68,2,125136.63,6
8012182,U,25.0,4,5,70,2,30254.96,1
8012186,F,48.5,3,5,69,2,80808.04000000001,0
8012223,U,27.5,8,4,59,2,221698.36,5
8012228,M,66.0,4,21,253,2,24552.4,1
8012314,U,41.0,7,4,56,2,34660.63,4
8012388,U,51.5,7,7,85,2,892073.41,4
8012396,M,68.0,3,20,250,2,36302.7,0
8012887,U,32.0,9,4,57,2,32264.7,6
8013100,U,22.0,7,6,76,3,35279.67,4
8013108,U,63.5,9,5,68,2,35668.52,6
8013166,F,52.0,7,7,94,2,59212.34,4
8013243,U,62.0,3,6,82,2,41650.82,0
8013250,F,28.5,4,21,262,2,31031.1,1
8013513,M,61.0,4,16,202,2,67880.23,1
8013659,F,50.5,3,9,113,2,44205.96,0
8013938,U,35.0,3,8,98,2,79798.53,0
8014142,U,49.0,6,6,83,3,30136.14,3
8014451,F,27.5,6,22,274,2,32086.4,3
8014474,M,40.5,4,12,154,2,679207.86,1
8014657,F,29.5,3,11,142,2,92772.43,0
8014670,M,61.5,4,20,250,4,295698.65,1
8014998,U,53.0,9,4,58,2,65629.83,6
8015112,U,53.5,3,7,84,2,34617.3,0
8015300,U,25.0,9,4,57,4,44640.11,6
8015856,M,29.0,3,28,345,2,96336.84,0
8015932,F,62.5,9,8,104,2,203244.49,6
8015946,U,35.0,7,4,58,2,56054.8,4
8015992,M,62.0,9,25,300,3,159037.90000000002,6
8016176,U,21.5,3,4,57,2,27866.78,0
8016194,M,41.0,9,22,275,2,181332.4,6
8016271,U,21.5,4,8,103,2,67993.79999999999,1
8016554,F,29.5,4,18,216,2,85454.69,1
8017188,M,54.5,6,33,397,3,213134.63,3
8017409,U,54.5,6,7,91,2,220533.75,3
8017510,F,27.0,3,13,166,3,119248.73,0
8017988,F,32.0,3,9,110,2,29915.04,0
8018087,M,42.0,6,13,157,2,135816.66999999998,3
8018381,F,51.5,6,11,142,2,33925.49,3
8018499,M,31.5,9,24,297,3,143225.99,6
8018733,U,62.0,9,4,48,2,32405.66,6
8018948,F,54.0,7,11,135,2,55596.21,4
8019045,F,61.5,4,15,180,2,124473.79,1
8019092,U,20.0,5,24,297,2,35291.42,2
8019243,M,61.0,7,5,71,2,70490.64,4
8019542,F,51.0,5,29,354,2,33058.02,2
8020096,M,43.0,6,15,190,2,53418.67,2
8020669,U,38.0,3,6,83,2,46354.41,0
8020746,M,57.0,6,8,107,2,79003.84,3
8020967,M,43.5,3,18,223,2,92584.72,0
8021143,M,20.0,9,4,50,3,37429.56,6
8021287,M,39.5,5,13,167,3,229207.65,2
8021819,U,35.0,6,7,95,2,60606.36,3
8021901,M,64.5,7,15,188,2,258720.62,4
8021910,M,85.0,6,27,334,2,52799.95,3
8021927,F,50.0,6,11,133,3,41419.22,3
8021976,F,41.0,4,18,216,2,76477.26999999999,1
8022126,U,58.0,6,6,80,2,49355.95,3
8022370,U,28.5,9,6,75,2,44251.2,6
8022458,M,29.5,9,15,183,2,122242.37,6
8022611,M,39.0,6,9,108,3,246993.82,3
8022678,M,82.0,7,6,75,2,91120.52,4
8022911,U,67.0,5,7,85,2,158011.75,2
8023036,F,66.0,3,8,106,2,45671.81,0
8023221,F,41.0,3,12,154,2,61944.39,0
8023584,F,37.0,6,9,118,2,26672.28,3
8023625,M,54.0,9,28,342,4,1970574.27,6
8023726,M,31.5,9,6,80,2,54584.92999999999,6
8023902,U,42.0,6,6,79,2,59462.68,3
8023944,M,66.0,9,14,178,2,177680.44,6
8024012,F,72.5,6,10,129,2,27429.75,3
8024335,U,37.5,4,6,82,2,68968.42,1
8024390,F,29.5,8,29,351,3,109186.06,5
8024933,F,26.5,6,20,250,2,49871.37,3
8024957,U,24.0,8,6,73,4,40530.22,5
8025050,U,31.5,9,5,65,3,148074.34,6
8025576,M,47.0,5,12,153,2,92378.37,2
8025584,U,65.0,9,6,73,2,61687.75,6
8025695,F,69.0,3,13,164,3,132101.61,0
8025718,M,45.5,3,18,227,2,43714.48,0
8025839,M,28.0,5,10,129,2,36838.27,2
8025864,F,68.5,4,5,66,2,235735.45,1
8025947,F,78.0,6,10,120,2,43319.9,3
8026324,U,60.0,5,12,154,2,41264.19,2
8026841,M,61.5,6,13,157,2,49386.67999999999,3
8026891,F,42.0,9,11,134,2,24327.24,6
8027167,U,28.5,4,4,58,3,43231.73,1
8027229,F,34.0,3,5,70,2,29630.18,0
8027449,U,32.5,9,5,65,2,128346.45,6
8027961,M,68.5,9,20,242,2,141267.22,6
8028488,U,27.5,8,7,87,2,30041.96,5
8028750,M,34.5,6,13,167,3,151954.8,3
8029013,F,71.5,7,13,156,2,30348.01,4
8029613,F,62.5,5,15,189,2,57558.74,2
8029833,M,23.5,6,6,73,2,59318.27,3
8029864,M,65.0,5,13,156,2,57234.73,2
8030325,M,45.0,9,14,172,2,40607.59,6
8030541,F,74.0,3,11,139,2,43396.53,0
8030638,F,68.5,5,28,337,3,49583.2,2
8030926,U,32.5,4,5,71,2,27840.98,1
8031142,M,47.5,7,9,109,2,49622.03,4
8031402,M,34.0,6,13,160,3,48895.28999999999,3
8031474,F,57.0,4,23,285,2,95818.97,1
8031718,M,64.5,6,28,341,3,156040.27000000002,3
8031855,F,51.5,6,18,217,2,553990.62,3
8031992,F,20.0,7,5,68,2,32972.42,4
8032103,F,33.5,6,10,128,2,60533.2,3
8032447,U,26.5,9,6,82,2,59477.65,6
8032606,U,29.5,6,4,59,2,271971.69,3
8032762,U,37.5,4,9,113,2,23914.2,1
8033222,M,28.0,5,12,148,3,101845.73,2
8033229,U,20.0,9,6,83,2,34847.009999999995,6
8033419,F,71.5,4,14,175,2,70299.06,1
8033535,F,43.5,8,20,251,4,549277.2000000001,5
8033551,U,32.5,8,6,79,2,73026.14,5
8033640,M,64.5,6,16,193,2,71994.57,3
8034144,M,53.5,8,14,169,4,493342.07,5
8034444,U,26.0,3,5,70,2,27931.47,0
8034538,U,44.0,5,3,47,2,25610.12,2
8034741,M,69.0,7,13,157,2,31702.83,4
8034861,F,73.5,5,12,151,2,26619.2,2
8035152,F,75.0,3,21,255,2,132132.18,0
8035158,F,51.0,6,21,259,2,119723.45,3
8035223,U,25.5,4,4,56,2,37449.16,1
8035422,F,51.0,5,9,116,2,25349.2,2
8035493,U,76.0,9,23,277,2,414251.2,6
8035978,M,66.5,3,4,57,2,28879.46,0
8036059,F,44.5,7,23,282,3,43377.76,4
8036117,M,64.0,3,10,130,2,79985.1,0
8036434,U,31.5,4,5,70,3,296004.8,1
8036553,F,30.0,3,16,192,2,39137.99,0
8036648,F,57.5,4,14,179,2,119328.6,1
8036843,U,63.0,6,8,99,2,223503.1,3
8037116,U,23.0,3,4,58,2,30552.19,0
8037374,M,37.5,6,5,68,2,65381.51,3
8037539,F,67.0,5,13,165,2,55228.07,1
8037656,M,59.0,6,12,153,2,344874.28,3
8037730,F,69.0,9,23,280,3,181387.63,6
8037746,U,32.0,5,5,64,3,49632.52,2
8037764,M,55.5,3,15,186,2,33698.25,0
8037795,M,33.0,3,12,150,2,34949.96,0
8037866,M,54.0,9,13,167,5,154361.09,6
8038015,U,23.5,4,7,95,2,31523.05,1
8038016,U,31.0,7,6,77,2,33991.3,4
8038190,F,66.0,8,14,170,2,27327.32,5
8038306,M,46.5,5,22,274,2,54812.53,2
8038699,M,33.5,5,12,150,2,32439.79,2
8039730,M,68.0,8,15,182,2,858972.9800000001,5
8039815,F,26.5,4,12,150,2,34383.68,1
8040052,F,66.5,6,4,59,2,29759.82,3
8040136,F,42.0,4,27,324,2,25359.49,0
8040332,M,48.0,7,8,106,2,73326.97,4
8040493,M,18.5,8,21,254,4,56535.01,5
8040619,F,32.5,9,22,270,2,25107.13,6
8040813,U,23.0,7,4,58,2,29259.85,4
8041324,U,31.0,4,8,96,2,31260.82,1
8041338,F,38.5,6,16,192,3,41899.11,3
8041517,M,55.5,9,32,394,3,581817.9400000001,6
8041642,F,59.0,6,6,72,3,62137.15,3
8041943,U,24.5,5,4,58,2,48878.28,2
8041948,F,61.5,3,34,418,2,136966.09999999998,0
8042143,U,37.0,6,11,135,2,57482.79,3
8042509,U,65.5,6,6,83,2,397625.76,3
8042531,U,53.5,7,7,95,2,53544.05,4
8042778,U,28.5,5,5,68,2,31402.88,2
8042987,U,56.0,7,8,96,2,51783.33,4
8043075,F,42.5,4,12,149,2,25107.86,1
8043160,F,72.0,3,28,340,2,111395.56,0
8043295,F,62.5,5,12,153,2,39833.43,2
8043664,U,51.5,4,8,102,2,37240.43,1
8043814,F,69.0,6,12,145,2,164858.41999999998,2
8044088,U,31.5,9,5,65,2,34720.8,6
8044344,M,24.5,7,9,118,2,34110.7,4
8045011,F,56.0,6,14,176,5,177298.09000000003,2
8045069,M,59.5,7,14,168,2,36418.26,2
8045640,U,34.0,9,7,84,3,116884.48,6
8045890,U,34.5,3,4,58,2,30704.24,0
8045936,F,36.0,4,14,168,2,59377.83,1
8045953,F,31.0,3,21,254,3,41008.03999999999,0
8046030,U,28.0,9,8,97,3,66394.51999999999,6
8046041,M,67.0,5,14,169,2,217887.8,2
8046298,F,72.0,3,12,153,2,38168.19,0
8046317,U,61.0,6,6,76,2,27045.14,3
8046380,F,72.5,5,16,199,2,98763.23,2
8046472,M,52.0,8,11,135,2,24852.76,5
8046703,F,63.0,5,20,242,2,62856.36,2
8047385,U,19.5,3,5,70,2,30779.65,0
8047484,F,69.0,9,17,208,2,47198.83,6
8047851,U,31.5,9,7,95,3,210588.85,6
8047921,F,65.5,9,13,164,2,119434.91,6
8048009,F,52.5,7,14,172,5,1410859.87,3
8048371,F,49.0,4,6,83,2,48163.87,1
8048568,M,38.0,9,11,143,3,111895.78,6
8048762,U,57.0,4,5,71,2,60180.56,1
8048935,M,60.0,9,15,185,2,38417.78,6
8048955,F,47.5,4,15,190,2,203531.22,1
8049083,M,49.0,9,19,239,3,407205.99,6
8049477,U,65.5,8,4,52,2,47221.03,5
8049489,M,55.0,4,21,253,2,49319.89,1
8049816,F,58.5,9,30,364,2,105710.7,6
8049996,M,62.5,9,13,161,2,35958.0,6
8050209,U,24.0,4,4,59,2,45869.64,1
8050462,U,52.5,7,6,82,3,55186.26,4
8050505,U,26.5,9,7,95,2,74547.76,6
8050938,M,76.0,8,16,201,3,857143.38,5
8051151,F,30.0,5,19,231,2,50202.6,2
8051172,U,59.5,4,16,193,3,70722.72,1
8051360,M,57.5,7,6,73,2,304680.36,4
8051395,M,40.0,9,16,194,2,159308.44,6
8051597,U,33.5,8,6,76,2,53528.44,5
8051621,M,40.0,4,9,117,2,83459.45,1
8051726,U,55.0,3,7,93,2,202919.62,0
8051768,U,44.0,3,7,85,2,23935.79,0
8052061,U,49.5,3,5,70,2,29389.11,0
8052084,U,66.0,5,33,398,4,92849.08,2
8052158,M,57.0,5,16,197,2,293323.5,2
8052234,F,26.5,4,6,75,3,66045.53,1
8052248,U,24.5,9,7,85,2,42300.38,6
8052264,M,38.0,3,15,186,2,30593.47,0
8052520,F,38.0,5,8,106,2,25274.41,2
8053145,M,53.0,9,28,342,3,481855.75,6
8053344,F,51.0,6,15,182,4,195083.52,3
8053362,U,32.5,6,5,61,3,68801.61,3
8053397,U,43.0,4,5,68,2,48749.11,1
8053506,U,43.5,3,8,102,2,54717.21,0
8053780,U,52.5,7,4,58,2,51999.52,4
8053973,F,39.0,4,9,118,2,45103.17,1
8054343,M,35.0,9,15,184,3,145957.69,6
8054456,F,42.0,9,13,164,2,54001.17,6
8054564,M,28.5,6,12,154,2,81788.88,3
8054660,U,20.5,4,6,74,2,38185.47,1
8054675,F,46.5,4,13,160,2,25701.8,1
8055182,F,61.0,7,5,66,2,49402.13,4
8055629,U,68.5,9,8,96,2,140505.97,6
8055860,U,31.5,4,6,74,2,50832.28999999999,1
8056064,F,45.5,7,13,162,2,77899.9,3
8056131,F,41.5,6,22,268,2,74581.88,3
8056344,U,63.5,5,5,60,3,50791.73,2
8056465,U,24.0,9,4,58,3,39297.57,6
8056492,M,29.5,3,8,107,2,76715.51999999999,0
8056565,M,63.5,9,23,278,3,532439.51,6
8056722,M,78.5,9,15,189,3,897124.1900000001,6
8056996,F,70.5,5,12,150,3,160348.71999999997,2
8057419,M,33.0,8,26,317,3,165492.53999999998,5
8057539,F,74.0,6,13,164,2,68261.79999999999,3
8057726,F,80.0,6,28,342,2,140924.02000000002,3
8057794,F,49.0,5,16,196,2,770041.4700000001,2
8058029,U,28.5,9,6,80,3,67597.20999999999,6
8058044,F,58.5,8,15,181,2,34128.38,5
8058142,F,52.0,5,10,126,2,30796.32,2
8058240,U,34.5,4,7,87,2,129557.87,1
8058675,U,41.0,4,4,49,3,64266.56,1
8059064,M,57.0,4,15,191,2,141160.06,1
8059101,M,39.5,3,16,197,2,65621.5,0
8059559,F,43.5,5,15,188,2,44063.91,2
8059613,U,30.5,3,8,101,2,51243.73,0
8059745,U,20.0,4,6,82,2,27944.12,1
8060147,U,51.5,7,4,53,3,63578.77,4
8060180,F,58.0,3,20,250,2,210135.34000000003,0
8060451,F,57.0,4,14,168,2,50543.11,1
8060479,M,34.0,3,26,321,3,67046.06,0
8060493,U,59.5,7,5,65,2,112804.45,3
8060496,U,48.5,4,8,96,3,269663.73,1
8060635,F,34.5,4,5,70,2,59879.5,1
8060688,F,74.0,7,22,266,2,31727.1,4
8061105,M,46.0,8,13,158,2,317965.6,5
8061414,M,48.5,4,29,359,3,33371.1,1
8061813,M,59.5,8,30,360,2,548289.74,5
8062084,U,30.0,3,5,71,2,30121.87,0
8062119,M,44.5,4,15,181,2,132776.43,1
8062240,U,66.5,6,5,70,2,99822.68,3
8062247,U,54.5,8,5,71,2,110226.91,5
8062597,M,73.0,4,13,161,2,353405.41,0
8062653,M,48.5,8,17,206,2,88245.45999999999,5
8062855,U,40.5,6,8,102,2,46428.42999999999,3
8063233,U,37.0,7,4,58,2,40474.58,4
8063276,F,30.0,6,11,142,2,61142.11,3
8063374,F,34.0,3,8,106,2,55409.52,0
8063400,F,62.5,4,4,59,2,34001.38,1
8063914,M,71.5,7,9,114,2,50864.61,4
8064063,U,28.0,9,7,91,3,56733.42,6
8064081,U,57.5,6,4,58,2,29745.84,3
8064319,M,43.0,9,15,190,3,60128.37,6
8064580,U,53.5,5,23,287,2,1043467.46,2
8064588,M,43.5,3,8,106,2,31332.84,0
8064827,F,69.5,7,24,288,3,50695.27,4
8064855,U,23.5,9,6,81,2,32998.02,6
8064988,M,30.5,7,12,153,2,57365.12,4
8065001,F,32.5,9,10,125,2,42044.26,6
8065181,M,46.5,9,18,224,2,325010.09,6
8065299,U,28.0,4,13,157,2,25774.1,1
8065566,M,65.0,3,5,68,2,99289.51,0
8065916,M,40.0,3,12,154,2,122190.94,0
8066516,F,51.0,3,14,170,2,62690.11,0
8066807,M,51.0,9,21,256,3,292613.99,6
8066975,U,59.5,5,8,100,2,71055.6,2
8066998,F,68.0,5,36,442,2,63776.5,2
8067026,M,59.5,6,17,207,2,69271.07,3
8067039,M,30.5,7,22,266,2,37087.02,4
8067184,F,34.0,3,8,103,2,32192.59,0
8067207,M,38.5,9,15,189,3,101983.23,6
8067432,F,58.0,6,27,334,2,26963.62,3
8067449,M,51.5,7,9,117,2,448935.9,4
8067628,U,30.0,9,13,156,2,52980.44,6
8068242,U,47.0,7,15,189,2,123841.85,4
8068308,F,56.0,8,15,190,2,73475.01,5
8068434,F,58.0,3,10,125,3,191123.05,0
8069676,U,47.0,9,8,101,2,25066.7,6
8069761,F,26.5,9,8,107,3,146078.02000000002,6
8069975,U,64.5,6,10,131,2,37163.62,3
8070244,U,28.5,3,6,72,2,31696.06,0
8070639,M,63.0,6,14,170,3,2320954.46,2
8070687,U,35.0,3,11,132,2,52456.71,0
8070976,M,31.0,5,11,136,2,33827.06,2
8071097,M,28.5,7,10,128,2,31641.22,4
8071131,F,64.5,3,9,115,2,29894.84,0
8071489,F,33.0,4,15,189,2,76865.06,1
8071857,F,26.0,9,22,267,3,47694.23,6
8072028,U,59.5,6,4,58,2,31398.74,3
8072034,M,27.0,8,8,107,2,67652.15,5
8072283,F,45.5,4,9,118,2,40790.5,1
8072513,F,31.0,3,15,187,2,34226.75,0
8072602,F,64.5,5,6,72,2,285547.73,1
8072671,F,67.0,8,8,106,2,90858.31,5
8072681,M,31.5,8,5,70,3,39587.3,5
8072875,M,46.0,4,24,296,2,77350.76,1
8072956,U,31.0,9,6,74,2,32507.23,6
8073324,M,39.5,4,16,192,3,104906.2,1
8073475,U,18.5,9,6,82,2,44912.22,6
8073745,M,51.0,5,20,240,2,89133.73,2
8073817,F,39.0,5,10,127,2,46496.1,2
8074391,M,23.0,7,6,78,2,68527.78,4
8075025,F,66.0,9,30,368,4,383214.14,6
8075262,U,31.0,4,5,71,2,28368.54,1
8075476,M,63.5,7,10,123,3,180659.74,4
8075641,M,43.5,3,15,180,2,30908.38,0
8075683,U,43.5,5,6,75,2,66231.47,2
8075799,U,77.5,7,22,269,2,47710.81,4
8075801,U,29.0,3,6,82,2,50054.34,0
8076000,F,28.5,8,10,125,3,122322.54,4
8076294,U,41.5,5,8,96,2,89742.39,2
8076343,U,50.0,8,6,80,2,58415.54,5
8076682,M,23.5,8,28,339,3,46717.72,5
8076869,M,67.0,4,17,204,2,735629.52,1
8077428,M,49.0,9,5,64,3,80346.86,6
8077479,F,55.5,5,13,166,2,25622.85,2
8077552,U,37.5,6,8,98,3,67837.28,3
8077600,M,50.5,8,12,145,3,99803.66,5
8077984,F,38.0,5,14,175,2,91172.95,1
8078165,M,57.0,9,9,118,2,75312.88,6
8078495,M,91.5,9,37,454,2,199507.06,6
8078763,U,53.5,3,5,71,2,35008.78,0
8078832,M,53.0,9,15,190,2,31469.71,6
8078860,M,67.0,5,9,114,2,67453.41,2
8079329,U,33.5,4,6,82,2,31522.13,1
8079399,U,68.5,6,8,96,2,261693.05,3
8079695,U,34.0,3,6,82,2,28642.06,0
8079923,M,30.0,4,10,120,2,59201.4,1
8080099,M,70.0,4,8,106,2,35581.96,1
8080256,M,25.5,7,27,329,2,26031.23,4
8080471,F,65.5,5,4,58,2,128885.82,2
8080881,M,35.0,9,13,164,2,171953.96999999997,6
8080988,M,52.5,5,15,185,3,526695.78,2
8081026,M,87.5,7,33,397,3,516230.19,4
8081171,U,54.5,4,6,82,2,31543.93,1
8081340,U,27.0,7,5,70,3,63937.46,3
8081536,F,64.5,9,17,204,2,102990.97,6
8081733,F,70.0,9,23,280,2,67701.33,6
8081742,F,57.5,9,15,183,2,115822.22,6
8081823,F,78.0,7,21,258,2,42170.28,4
8082450,M,45.5,4,15,189,2,89168.01,1
8082454,U,34.0,6,5,64,2,44958.03999999999,3
8082495,F,63.0,3,15,189,2,160875.5,0
8082631,M,26.5,7,10,121,3,45425.4,4
8082921,U,28.0,8,7,87,2,31435.56,5
8082942,F,29.5,4,13,164,2,57850.66,1
8083493,M,76.0,5,12,151,2,155545.11,2
8083541,M,61.0,6,15,189,2,53875.26,3
8083597,M,40.5,9,17,205,2,87135.34,6
8083759,F,34.5,4,12,149,3,45395.48,1
8083799,U,51.0,4,6,83,2,43649.96,1
8083850,M,41.0,3,12,146,2,27643.21,0
8084087,U,84.5,5,6,83,2,29349.4,2
8084297,F,68.5,9,21,263,2,77045.36,6
8084318,M,36.5,9,13,163,2,44526.81,6
8084373,M,57.5,8,30,368,2,656053.27,5
8084516,U,33.5,4,6,74,2,46178.31,1
8084953,U,30.5,9,7,86,2,52610.03999999999,6
8085504,U,27.0,9,5,71,2,41318.75,6
8085803,M,54.5,6,9,119,3,354210.02,3
8086037,U,67.5,4,6,75,2,31848.22,1
8086229,U,23.5,4,6,78,2,67197.69,1
8086273,U,59.0,6,6,75,2,76158.98,3
8087297,U,45.0,7,6,77,2,55370.1,4
8087706,M,67.0,5,21,253,2,26122.21,2
8087799,F,66.5,6,28,337,2,164622.65000000002,3
8087904,M,44.0,7,11,139,2,147928.2,4
8088301,M,42.5,3,15,188,2,40733.92,0
8088920,F,62.5,5,7,95,2,112148.91,2
8088930,U,69.0,4,7,84,2,129378.41,1
8089000,F,63.5,9,12,148,2,221765.07,6
8089106,U,65.0,8,15,183,3,1042917.66,5
8089480,F,45.5,4,5,71,2,115971.47,1
8089534,M,37.5,3,15,189,2,146765.44,0
8090131,M,82.0,7,21,263,3,2752241.8,4
8090826,F,31.5,5,12,151,2,47189.26,2
8091189,F,62.0,9,4,55,2,352120.29,1
8091457,F,77.0,6,26,316,3,160308.88,3
8091770,U,48.0,7,27,334,2,185337.95,4
8091872,M,56.0,3,11,140,2,80376.04999999999,0
8091922,U,67.0,6,6,82,2,42678.65,3
8092194,M,88.0,6,22,268,4,245634.65,3
8092909,U,47.5,7,5,67,2,89789.41,3
8092923,F,58.0,3,14,177,2,120675.12,0
8093151,U,65.5,4,5,70,2,24804.35,1
8093368,M,75.0,6,4,56,2,36387.09,3
8093717,U,70.5,4,9,119,2,34823.6,1
8093753,M,35.5,4,14,173,2,49063.51,1
